,Potential,Element,1_0_0 surface energy,1_1_0 surface energy,1_1_1 surface energy,2_1_0 surface energy,2_1_1 surface energy,2_2_1 surface energy,3_1_0 surface energy,3_1_1 surface energy,3_2_0 surface energy,3_2_1 surface energy,3_2_2 surface energy,3_3_1 surface energy,3_3_2 surface energy,c_1_1 elastic constant,c_1_2 elastic constant,c_1_3  elastic constant,c_4_4  elastic constant,Shear modulus,Bulk modulus,Cohesive energy,Vacancy formation energy
77,Cu.eam.fs,Cu,1.146664297069252,1.2352926357387346,0.9466176596444842,1.3156193932382212,1.2284922595422048,1.1268399296640164,1.2908408084809535,1.2139469689096012,1.2990163077941679,1.2295677530087132,1.1124471160282565,1.1764698670015217,1.0699534451087032,262.6,215.4,215.4,153.7,101.7,231.1,3.519353,1.1881469999999816
78,Cu-Zr_2.eam.fs,Cu,1.090011207547713,1.1580938091422592,0.9023195438893147,1.2344721216637566,1.0933640490533703,1.0668188550193722,1.2178653314669112,1.1444820555821746,1.2191056529895425,1.1591755820757712,1.059063183779805,1.1113264347459137,1.0151254396683518,178.2,128.6,128.6,85.2,61.0,145.1,3.28311625,1.047683799999954
79,Cu-Zr_2.eam.fs,Zr,1.3880679999741616,1.5028634110406383,1.2325984564546069,1.5771668026417536,1.5139775240901816,1.5340977845299024,1.5481399928265531,1.4855131881340007,1.5632503451340825,1.5241116742795293,1.4341732284557653,1.4634384296959189,1.4008981385159938,109.2,76.7,76.7,64.0,44.9,87.5,6.438777,2.2089340000000606
80,Cu-Zr.eam.fs,Cu,1.0900112405171287,1.1580937891302927,0.9023195648353529,1.2344721328811548,1.2418193263946675,1.0667656236194645,1.2176890539954994,1.1445896435700171,1.219105656908589,1.1606977355532944,1.0540771599693044,1.1113479551834469,1.015114627376679,178.3,128.6,128.6,85.2,61.1,145.2,3.28311625,1.047683799999954
81,Cu-Zr.eam.fs,Zr,1.3880680214659997,1.5028634293192895,1.2325984464428725,1.5771667719904565,1.440054617873273,1.5342147937880415,1.5485524789877791,1.4864805206470784,1.563250345692744,1.5193682200247642,1.4111538845107023,1.4636627134265239,1.3611888962851384,109.2,76.7,76.7,64.0,44.9,87.5,6.438777,2.2089340000000606
82,Fe_5.eam.fs,Fe,2.0455051776870015,2.1094045543091045,1.8873978570529841,2.175975361710773,2.170282539198986,2.080214605345731,2.1848453258059677,2.2720246953532492,2.1763326383179753,2.1571931711234087,2.067958308163161,2.117666202450431,2.0611977611246863,120.3,74.3,74.3,43.5,35.3,89.6,4.014905,1.5875996999998279
83,Fe-C_Hepburn_Ackland.eam.fs,Fe,1.5523085568905184,1.6968496316130177,1.4054879179468638,1.7783864282039041,1.7105805978239546,1.6074736128599887,1.747537890661492,1.7176336360396611,-0.15446623350208755,1.713521953208225,1.5946927017495018,1.662884484838867,1.5468770574373985,84.9,49.6,49.6,21.0,19.7,61.4,3.89240225,1.6437177000000007
84,Fe.eam.fs,Fe,1.6792098701034461,1.796258754293803,1.4061042616920059,1.9140224530820746,1.8013431216892977,1.6560930980434891,1.8842396672730664,1.778509920134926,1.8911784842031514,1.7979105879964166,1.6411794884142326,1.7219931601351812,1.6899844196112597,187.3,121.6,121.6,97.5,71.6,143.5,4.26183925,1.8830999999998168
85,Fe-P.eam.fs,Fe,1.552308502661381,1.696851437169649,1.4054880493241901,1.7783858901400509,1.6989394060248668,1.6078508974920647,1.747538269201285,1.6827277755246413,-0.15322047484394777,1.7130085397268084,1.6266544827169158,1.6611725277447777,1.589277964630164,85.0,49.5,49.5,21.1,19.8,61.3,3.89240225,1.6437177000000007
86,MDSL.eam.fs,Al,0.685125681225981,0.74221133893707,0.6190129983397765,0.7777256795083021,0.7528549573798863,0.763523428774468,0.7652179536961267,0.7377279503690907,0.7727383555299985,0.7512423954913002,0.6868512584536699,0.7260696497573876,0.6800916224392853,94.6,68.2,68.2,42.5,30.8,77.0,3.390002,0.8851781000000911
87,Mendelev_Cu2_2012.eam.fs,Cu,1.207851887607183,1.2823960282302527,1.0208310797278863,1.3577135351359413,1.2913962706109705,1.1936477690305474,1.342027089225506,1.2695930376976976,1.3443395019538376,1.289974013928948,1.1834711740270787,1.2392801831568747,1.1763690763769274,174.1,127.2,127.2,83.7,59.6,142.8,3.42271925,1.1051808000000451
88,Ni1_Mendelev_2010.eam.fs,Ni,1.411883756277286,1.926839627859489,1.2807798536165593,1.6992147632803551,1.5119659261640201,1.4864950988833145,1.6480777404574658,1.5664317867575943,1.6746953063024754,1.6090227353306852,1.5145293237022424,1.53789657197981,1.4228887141257007,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
89,Ni1_Mendelev_2012.eam.fs,Ni,1.411883756277286,1.926839627859489,1.2807798536165593,1.6992147632803551,1.5119659261640201,1.4864950988833145,1.6480777404574658,1.5664317867575943,1.6746953063024754,1.6090227353306852,1.5145293237022424,1.53789657197981,1.4228887141257007,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
90,Ni.eam.fs,Ni,1.4571635450781852,1.64882800873795,1.3602518894086264,1.7369569113747687,1.5893498243879562,1.5612422050841177,1.687058672868779,1.7143974351065034,1.723109795737648,1.6751831845359668,1.5595547232018976,1.6074108714072584,1.554326020770011,260.7,150.5,150.5,131.4,100.9,187.2,4.4589975,1.4214026000000084
91,Ni.eam.fs,Ni,1.4571599150305683,1.6488295364376466,1.3602498237104645,1.736954618033865,1.589495872153162,1.5565617559698823,1.6879053479322805,1.6392355969134698,1.722682340086266,1.6763290778341988,1.516093991539316,1.6067361598210046,1.5450054344782822,260.7,150.5,150.5,131.4,100.9,187.2,4.4589975,1.4214026000000084
92,Ni-Zr_Mendelev_2010.eam.fs,Ni,1.4118837587601256,1.584551038060489,1.280779853064192,1.6992147672746114,1.5119666773421476,1.486520899039777,1.6480777386705685,1.6538763269161358,1.674588415666783,1.6099918160851268,1.474748751024694,1.651353753453204,1.4743240632912258,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
93,Ni-Zr_Mendelev_2010.eam.fs,Zr,1.3880682768631702,1.5028634331827841,1.2325988914265313,1.5771662747455966,1.440600049018549,1.4184676303566583,1.5485524529954662,1.4862051179990792,1.5632509456416461,1.5196100647449289,1.4105232414747815,1.4623959020253794,1.4384057127181484,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
94,Ni-Zr_Mendelev_2012.eam.fs,Ni,1.4118837587601256,1.584551038060489,1.280779853064192,1.6992147672746114,1.5119666773421476,1.486520899039777,1.6480777386705685,1.6538763269161358,1.674588415666783,1.6099918160851268,1.474748751024694,1.651353753453204,1.4743240632912258,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
95,Ni-Zr_Mendelev_2012.eam.fs,Zr,1.3880682768631702,1.5028634331827841,1.2325988914265313,1.5771662747455966,1.440600049018549,1.4184676303566583,1.5485524529954662,1.4862051179990792,1.5632509456416461,1.5196100647449289,1.4105232414747815,1.4623959020253794,1.4384057127181484,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
96,Ni-Zr_Mendelev_2014.eam.fs,Ni,1.4118837587601256,1.584551038060489,1.280779853064192,1.6992147672746114,1.5119666773421476,1.486520899039777,1.6480777386705685,1.6538763269161358,1.674588415666783,1.6099918160851268,1.474748751024694,1.651353753453204,1.4743240632912258,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
97,Ni-Zr_Mendelev_2014.eam.fs,Zr,1.3880682768631702,1.5028634331827841,1.2325988914265313,1.5771662747455966,1.440600049018549,1.4184676303566583,1.5485524529954662,1.4862051179990792,1.5632509456416461,1.5196100647449289,1.4105232414747815,1.4623959020253794,1.4384057127181484,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
98,Ru.eam.fs,Ru,2.873506540722285,2.906723945581786,2.677480778954879,2.997205714840222,3.0288593193951643,2.933911612480336,3.0224025510418944,3.057208705889248,2.996050284589775,2.9973687654709,2.9037457875761126,2.945044021117598,2.8865811549577796,599.7,225.9,225.9,233.7,215.0,350.5,6.71238625,1.7532624999999884
99,Ti.eam.fs,Ti,1.0561917996772106,1.190636489512212,1.5299963632888547,1.2530777816734873,1.2841612839190157,1.1259427366122012,1.2177507350027137,1.2131207349733222,1.2431472710492217,1.2088045613504617,1.1468055009530804,1.1612711227878827,1.114821849860609,153.5,90.4,90.4,66.4,52.5,111.4,4.8391045,1.5149256666667474
100,V-Fe.eam.fs,Fe,1.552308502661381,1.696851437169649,1.4054880493241901,1.7783858901400509,1.6989394060248668,1.6078508974920647,1.747538269201285,1.6827277755246413,-0.15322047484394777,1.7130085397268084,1.6266544827169158,1.6611725277447777,1.589277964630164,85.0,49.5,49.5,21.1,19.8,61.3,3.89240225,1.6437177000000007
101,W.eam.fs,W,2.627867010811932,2.829634225667781,2.201438065957017,3.020481573660869,2.6679571400069673,2.599297268828159,2.963078778655983,2.7950281882107757,2.98287115036768,2.825084390117588,2.5739444481886045,2.7045545878373405,2.6589495526914555,482.1,138.0,138.0,104.9,131.8,252.7,8.60419,3.2978002000001343
102,Zr_1.eam.fs,Zr,1.491933015647702,1.4881813552519223,1.316222091222893,1.5481637823961765,1.4788133758516806,1.458912444634107,1.5645474550924643,1.5005382153523523,1.540823567522269,1.5207719059119327,1.4525192518348673,1.4871405487662919,1.4637484791740414,129.5,103.2,103.2,69.6,47.0,112.0,5.98919225,1.4619694999998893
103,Zr_2.eam.fs,Zr,1.388068277021887,1.5028634333975504,1.2325988913293942,1.5771662746499946,1.4420501726179498,1.4184676325390204,1.5481396317941807,1.5222304499293648,1.5642195864072448,1.517523165848391,1.4350175751168603,1.4638365522250734,1.3998234998964005,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
104,Zr_3.eam.fs,Zr,1.5633263058452926,1.688583034003397,1.941206032759909,1.7253151825504442,1.6769789026215158,1.605397795992985,1.708316616486827,1.6908012593406305,1.7285632876290755,1.7036636075034337,1.6069887207800648,1.7104394074668239,1.5927329557541254,88.4,74.4,74.4,44.5,29.5,79.1,6.5803945,1.5551909999998523
105,Ag.set,Ag,0.983222687730083,1.0905888612458292,0.9083378170390437,1.1402992145736393,1.0540037844258208,1.0364348755187638,1.1158483491413862,1.1326554779325706,1.1337820184934904,1.1048348963659038,1.0498599269224167,1.0668044551355274,0.9982024930429259,122.9,92.9,92.9,45.1,33.1,102.9,2.849995,1.0948950000001005
106,Al.set,Al,0.9253137205765855,1.0340743288174148,0.9091574068950391,1.0677051934695079,1.0674294143412306,1.0855569747116511,1.0465786074567007,1.0410902091485632,1.0678547330969177,1.0602109048958537,1.0237538969229958,1.0333938025685405,1.0022131044330047,104.3,57.9,57.9,27.7,25.9,73.4,3.57997975,0.7409902999999884
107,Al_wkg_MSMSE_2009.set,Al,0.9174973757827521,1.0522944413196438,0.8795901330246229,1.105053418475997,1.0185778623378914,0.9974191795036877,1.069766920908241,1.0503116045990024,1.098140793372805,1.0676193056384526,0.9944241819597629,1.028392141240009,0.99217841918778,113.8,61.7,61.7,31.2,29.1,79.1,2.6459795,0.6624203999998923
108,Al_wkg_MSMSE_2009.set,Al,0.9174973757827455,1.0522944413196462,0.879590133024718,1.1050534184758118,1.0740840042250264,1.0991999858914165,1.069766920908262,1.0503115987581695,1.098022846325564,1.0696379906434574,0.9743234777540286,1.0283933878011802,0.9619347007800552,113.8,61.7,61.7,31.2,29.1,79.1,2.6459795,0.6616703999999669
109,Au.set,Au,1.0133783247598045,1.1129749506974103,0.9017685867143719,1.1705339871183618,1.057910873550791,1.0371076762966358,1.1443594930342034,1.1502653945961037,1.1605168681049804,1.1160032424159696,1.0385214437554866,1.073948851817747,0.9944618037573006,187.9,157.8,157.8,42.6,31.6,167.8,3.93000225,0.9925976999999886
110,Cu.set,Cu,1.5736424851560937,1.753660585526606,2.1938752860349524,1.8232574587404122,1.7924167346109807,1.824197334965654,1.7866486562618313,1.9488851092802473,1.8167445155232171,1.7872122694405388,1.6841741728968063,1.913025961981507,1.6778076317037938,174.4,123.7,123.7,78.5,57.2,140.6,3.5399825,1.2757175999998789
111,Mo.set,Mo,2.3148308478750663,2.4624527174530764,1.9169465010810514,2.6199006686723183,2.3184020936216343,2.2542138913756307,2.5781826677929733,2.4402915712015516,2.58838236063813,2.4474997589633305,2.202058665669311,2.342556678375935,2.149185831172833,177.9,115.9,115.9,77.7,59.0,136.6,6.656086,3.100296200000007
112,Ni.set,Ni,1.8821149360174416,2.0713127699278524,2.631175615923845,2.1618475008623306,2.1322258270337096,2.168335332474368,2.126357155548508,2.1684548348173602,2.154194870803872,2.1196149852691084,2.0343268876274045,2.1660054795022736,1.992719332875377,248.7,147.6,147.6,126.2,95.9,181.3,4.449992,1.7042079999999462
113,Pb.set,Pb,0.3853056071213554,0.42636049199816217,0.3473859867988978,0.4465735109711719,0.4067807626107916,0.3996610182555222,0.4362511812147446,0.42139034389018937,0.44345096586274385,0.4281883805115522,0.399082897700103,0.41323957108828585,0.3835405405054789,49.7,42.3,42.3,14.8,10.4,44.8,2.01999605,0.5900639000000893
114,PdH_Zhou_June29_2007_2.set,Pd,2.079120054281532,2.271061043199813,2.009454186403649,2.3410623419126195,2.321343346923414,2.221504461568307,2.302460533329074,2.3091856210160464,2.3345485641536423,2.3114994000701263,2.213187530105206,2.2746776999939278,2.1606537939632746,246.7,200.5,200.5,55.7,42.7,215.9,3.91041825,1.2434418000000087
115,PdH_Zhou_June29_2007_2.set,H2,1.7426026941636945,1.9148333941677993,1.786405738434332,1.89820582991492,1.9308943966622552,1.9104148505145992,1.8940653340329665,1.9266395250340462,1.8938417339627271,1.9622475230833443,1.9105070570960774,1.9276449555901105,1.8815132965455528,295.2,156.5,156.5,102.1,89.0,202.7,1.74907115,1.1190196000000103
116,Pd.set,Pd,1.6357062804347946,1.8035240278110942,1.518003913170814,1.8831880850902105,1.8384015110132021,1.7259993378547962,1.846605658654998,1.918054328351335,1.871747189372187,1.8286089010744262,1.7119995351314403,1.7727510271228475,1.7045780645125055,236.6,177.0,177.0,72.1,55.2,196.9,3.909996,1.5486338999999711
117,Pt.set,Pt,2.182973949862697,2.4025769204755916,2.080449339930976,2.491624250028226,2.465919238378894,2.3321685358850064,2.4477111608430673,2.4069190941138543,2.4853724622859046,2.452966069497155,2.315255577106299,2.389767506532189,2.2584376673030047,358.6,261.4,261.4,78.3,66.4,293.8,5.7699605,1.5303394999998794
118,W.set,W,2.78673816500006,2.974401603322652,2.302057395890656,3.16867149066314,2.9567987084327974,2.714540917813134,3.113759683389627,2.944507479941771,3.1264227803016578,2.9544555399735075,2.641170483145123,2.8227402832028234,2.585002346234705,216.7,138.5,138.5,98.6,74.8,164.6,8.59694275,3.7419061999997503
119,Zr.set,Zr,1.3779545238477429,1.508439388613795,1.2601099488202276,1.6050956801876157,1.4788793449672222,1.4440647198485812,1.5495475732062656,1.5390389179963109,1.5696010217253928,1.556789842971592,1.4314403079078664,1.4990642752468564,1.426718825919183,103.8,77.2,77.2,45.1,32.4,86.1,6.35176775,1.8190470000000625
